pathogen,screen,compound_id,inchikey,compound_name,smiles,evidence_level,is_hit_real,inhib_ave,px_real,in_dti_test_split,seen_in_training,source_pathogen,source_px,notes,pred_pmic,bucket
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165065,UREBDLICKHMUKA-CXSFZGCWSA-N,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,solo_cribado,False,-0.78,,False,False,,,,4.1356,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165022,ALEXXDVDDISNDU-JZYPGELDSA-N,Cortisol 21-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,solo_cribado,False,10.46,,False,False,,,,4.1353,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164709,CILBMBUYJCWATM-UPGMTPSASA-N,Vinorelbine tartrate,CCC1=C[C@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC.OC(C(O)C(=O)O)C(=O)O.OC(C(O)C(=O)O)C(=O)O,solo_cribado,False,8.46,,False,False,,,,4.1349,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164383,WVSBVULKJPWRBT-UHFFFAOYSA-N,5-Nonyloxytryptamine hydrochloride,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1.Cl,mic_confirmado,False,17.13,,False,True,,,,4.1341,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164955,WIGIZIANZCJQQY-RUCARUNLSA-N,Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,solo_cribado,False,11.97,,False,False,,,,4.134,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164620,LFMYNZPAVPMEGP-PIDGMYBPSA-N,Fluvoxamine maleate,COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F.OC(=O)/C=C\C(=O)O,solo_cribado,False,6.46,,False,False,,,,4.1339,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164609,FSRLGULMGJGKGI-BTJKTKAUSA-N,Trimebutine maleate,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c1ccccc1.OC(=O)/C=C\C(=O)O,solo_cribado,False,22.71,,False,False,,,,4.1318,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164681,GGYSHFFKUHGBIK-BTJKTKAUSA-N,Pizotyline maleate,CN1CCC(CC1)=C1c2ccsc2CCc2ccccc12.OC(=O)/C=C\C(=O)O,solo_cribado,False,13.2,,False,False,,,,4.1295,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164742,JTEJPPKMYBDEMY-UHFFFAOYSA-N,5-Methoxytryptamine,COc1ccc2[nH]cc(CCN)c2c1,solo_cribado,False,5.41,,False,False,,,,4.1276,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164834,VCTHNOIYJIXQLV-UHFFFAOYSA-N,Meclizine hydrochloride,Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1.Cl.Cl,solo_cribado,False,10.89,,False,False,,,,4.1273,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164443,XXRMYXBSBOVVBH-UHFFFAOYSA-N,Bethanechol chloride,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],solo_cribado,False,8.32,,False,False,,,,4.125,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164460,ODKNJVUHOIMIIZ-UHFFFAOYSA-N,Floxuridine,OCC1OC(CC1O)n1cc(F)c(=O)[nH]c1=O,mic_confirmado,True,100.29,5.301029995663981,False,True,,,,4.1249,recuperacion
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164426,WIMWMKZEIBHDTH-UHFFFAOYSA-N,Clomipramine hydrochloride,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12.Cl,solo_cribado,False,18.4,,False,False,,,,4.124,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164935,BZVASJSWLMETJK-UHFFFAOYSA-N,Prazosin hydrochloride hydrate,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1.O.Cl,mic_confirmado,False,8.99,,True,False,,,,4.1225,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164571,HPJKCIUCZWXJDR-UHFFFAOYSA-N,Letrozole,N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,solo_cribado,False,9.79,,False,False,,,,4.121,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164573,GLLXELVDCIFBPA-UHFFFAOYSA-M,Atracurium besylate,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCc5cc(OC)c(OC)cc5C4Cc6ccc(OC)c(OC)c6)cc1OC.[O-]S(=O)(=O)c1ccccc1,solo_cribado,False,4.87,,False,False,,,,4.1207,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164934,LHAPIGUPZIFFMA-XOGXUEEYSA-N,Naltrindole hydrochloride hydrate,Oc1ccc2CC3N(CC4CC4)CC[C@]5([C@H]6Oc1c25)[C@@]3(O)Cc7c6[nH]c8ccccc78.O.Cl,solo_cribado,False,-0.12,,False,False,,,,4.1162,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165037,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,Prednisone,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,solo_cribado,False,18.73,,False,False,,,,4.1161,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164394,CPFJLLXFNPCTDW-UHFFFAOYSA-N,Benztropine mesylate,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4.CS(=O)(=O)O,solo_cribado,False,14.28,,False,False,,,,4.1161,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164405,GMVPRGQOIOIIMI-DWKJAMRDSA-N,Prostaglandin E1,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,solo_cribado,False,7.2,,False,False,,,,4.115,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164911,VGGGPCQERPFHOB-RDBSUJKOSA-N,Bestatin,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(O)=O,solo_cribado,False,12.45,,False,False,,,,4.1122,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164807,FZCHYNWYXKICIO-UHFFFAOYSA-N,Hydrocortisone 17-valerate,CCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO,solo_cribado,False,9.82,,False,False,,,,4.1113,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164668,XPOQHMRABVBWPR-ZDUSSCGKSA-N,Efavirenz,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,solo_cribado,False,-2.99,,False,False,,,,4.111,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164870,IBLNKMRFIPWSOY-FNORWQNLSA-N,Stiripentol,CC(C)(C)C(O)\C=C\c1ccc2OCOc2c1,solo_cribado,False,6.61,,False,False,,,,4.1064,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164773,HYFHYPWGAURHIV-JFIAXGOJSA-N,Homoharringtonine,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC,solo_cribado,False,9.21,,False,False,,,,4.106,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164533,VWVSBHGCDBMOOT-IIEHVVJPSA-N,Desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,solo_cribado,False,9.74,,False,False,,,,4.1041,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164508,MINDHVHHQZYEEK-HBBNESRFSA-N,Mupirocin,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,mic_confirmado,False,16.31,,False,True,,,,4.1038,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164835,FBSMERQALIEGJT-UHFFFAOYSA-N,Chlorpromazine hydrochloride,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12.Cl,solo_cribado,False,12.47,,False,False,,,,4.1031,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165030,UILOTUUZKGTYFQ-UHFFFAOYSA-N,Mafenide acetate,NCc1ccc(cc1)S(N)(=O)=O.CC(=O)O,solo_cribado,False,13.84,,False,False,,,,4.1027,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164588,IMSSROKUHAOUJS-MJCUULBUSA-N,Mestranol,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,solo_cribado,False,4.28,,False,False,,,,4.1012,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164570,PYTMYKVIJXPNBD-UHFFFAOYSA-N,Clomifene citrate,CCN(CC)CCOc1ccc(cc1)C(=C(Cl)c1ccccc1)c1ccccc1.OC(=O)CC(O)(CC(=O)O)C(=O)O,solo_cribado,False,12.13,,False,False,,,,4.0997,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164545,MKMYPTLXLWOUSO-NFQNBQCWSA-N,Lobeline hydrochloride,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1.Cl,solo_cribado,False,19.91,,False,False,,,,4.0972,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165010,FLOSMHQXBMRNHR-UHFFFAOYSA-N,Methazolamide,CC(=O)N=c1sc(nn1C)S(N)(=O)=O,solo_cribado,False,3.3,,False,False,,,,4.0966,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164427,NMUSYJAQQFHJEW-KVTDHHQDSA-N,5-Azacytidine,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,mic_confirmado,False,33.15,,False,True,,,,4.0961,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164736,RZJQGNCSTQAWON-UHFFFAOYSA-N,Rofecoxib,CS(=O)(=O)c1ccc(cc1)C1=C(C(=O)OC1)c1ccccc1,solo_cribado,False,8.3,,False,False,,,,4.0951,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164481,HIGSLXSBYYMVKI-UHFFFAOYSA-N,Pralidoxime chloride,C[n+]1ccccc1\C=N\O.[Cl-],solo_cribado,False,15.84,,False,False,,,,4.0934,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164887,BCEHBSKCWLPMDN-MGPLVRAMSA-N,Voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,mic_confirmado,False,14.36,,False,True,,,,4.0933,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164852,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,Megestrol acetate,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,solo_cribado,False,7.28,,False,False,,,,4.0933,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164746,SAPNXPWPAUFAJU-UHFFFAOYSA-N,Lofepramine,CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(Cl)cc1,mic_confirmado,False,8.11,,True,False,,,,4.0904,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164582,NPXXKMBXEODDAF-UHFFFAOYSA-N,Zacopride hydrochloride hydrate,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2.O.Cl,solo_cribado,False,-4.0,,False,False,,,,4.0859,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164802,JLRGJRBPOGGCBT-UHFFFAOYSA-N,Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,solo_cribado,False,16.6,,False,False,,,,4.0854,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164373,SAXHGNLFQAIQSA-UHFFFAOYSA-N,Indomethacin hydrate,COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1.O,solo_cribado,False,8.34,,False,False,,,,4.0845,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164997,JZQKKSLKJUAGIC-UHFFFAOYSA-N,Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,solo_cribado,False,17.1,,False,False,,,,4.0843,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164490,JIVPVXMEBJLZRO-UHFFFAOYSA-N,Chlorthalidone,NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12,solo_cribado,False,4.57,,False,False,,,,4.0842,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164458,VCKUSRYTPJJLNI-UHFFFAOYSA-N,Terazosin,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1,solo_cribado,False,3.6,,False,False,,,,4.0824,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164971,ZRJBHWIHUMBLCN-SEQYCRGISA-N,Huperzine A,C\C=C1\[C@@H]2Cc3nc(O)ccc3[C@@]1(N)CC(C)=C2,solo_cribado,False,13.99,,False,False,,,,4.0814,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164711,ACWBQPMHZXGDFX-QFIPXVFZSA-N,Valsartan,CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O,solo_cribado,False,7.53,,False,False,,,,4.0807,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164367,CXQWRCVTCMQVQX-LSDHHAIUSA-N,Taxifolin-(+),O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,solo_cribado,False,12.56,,False,False,,,,4.0802,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164798,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Theophylline,Cn1c2[nH]cnc2c(=O)n(C)c1=O,solo_cribado,False,1.07,,False,False,,,,4.0772,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164470,NNYBQONXHNTVIJ-UHFFFAOYSA-N,Etodolac,CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12,solo_cribado,False,6.96,,False,False,,,,4.0755,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164730,LSNWBKACGXCGAJ-UHFFFAOYSA-N,Ampiroxicam,CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1,solo_cribado,False,12.2,,False,False,,,,4.0739,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164381,OHXPGWPVLFPUSM-KLRNGDHRSA-N,Dehydrocholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@]1(C)CCC(=O)C[C@H]1CC3=O,solo_cribado,False,5.88,,False,False,,,,4.0714,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164625,RJKFOVLPORLFTN-LEKSSAKUSA-N,Progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,solo_cribado,False,23.48,,False,False,,,,4.0709,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165008,ZKLPARSLTMPFCP-UHFFFAOYSA-N,Cetirizine,OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,solo_cribado,False,-1.38,,False,False,,,,4.0681,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164535,LKAJKIOFIWVMDJ-IYRCEVNGSA-N,Stanozolol,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,solo_cribado,False,7.49,,False,False,,,,4.0667,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164370,YSIITVVESCNIPR-UHFFFAOYSA-N,Troxipide,COc1cc(cc(OC)c1OC)C(=O)NC1CCCNC1,solo_cribado,False,14.93,,False,False,,,,4.0654,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164497,XNKLLVCARDGLGL-JGVFFNPUSA-N,Stavudine,Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O,solo_cribado,False,14.08,,False,False,,,,4.0651,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164933,WAOQONBSWFLFPE-VIFPVBQESA-N,Raclopride,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,solo_cribado,False,6.89,,False,False,,,,4.064,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164998,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,Doxazosin,COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1COc2ccccc2O1,solo_cribado,False,13.22,,False,False,,,,4.0617,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164493,RGCVKNLCSQQDEP-UHFFFAOYSA-N,Perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,solo_cribado,False,14.78,,False,False,,,,4.0591,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164698,RMMXLENWKUUMAY-UHFFFAOYSA-N,Telmisartan,CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C,solo_cribado,False,15.0,,False,False,,,,4.0581,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164840,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,solo_cribado,False,8.21,,False,False,,,,4.0561,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164873,QYIYFLOTGYLRGG-GPCCPHFNSA-N,Cefaclor,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1,mic_confirmado,False,10.01,,False,True,,,,4.0505,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164805,LZFZMUMEGBBDTC-QEJZJMRPSA-N,Enalaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,solo_cribado,False,8.45,,False,False,,,,4.0498,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164462,XAEWZDYWZHIUCT-UHFFFAOYSA-N,Desipramine hydrochloride,CNCCCN1c2ccccc2CCc2ccccc12.Cl,solo_cribado,False,6.09,,False,False,,,,4.0494,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165026,JYGXADMDTFJGBT-VWUMJDOOSA-N,Hydrocortisone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,solo_cribado,False,5.06,,False,False,,,,4.0483,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164844,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,solo_cribado,False,3.5,,False,False,,,,4.0482,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164716,BFYIZQONLCFLEV-DAELLWKTSA-N,Exemestane,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,solo_cribado,False,6.02,,False,False,,,,4.0463,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164764,DBEPLOCGEIEOCV-WSBQPABSSA-N,Finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,solo_cribado,False,-7.24,,False,False,,,,4.0452,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164627,JCCNYMKQOSZNPW-UHFFFAOYSA-N,Loratadine,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12,solo_cribado,False,12.62,,False,False,,,,4.0446,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164915,ZKLPARSLTMPFCP-OAQYLSRUSA-N,Levocetirizine,OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1,solo_cribado,False,20.22,,False,False,,,,4.0445,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164548,CXQWRCVTCMQVQX-HUUCEWRRSA-N,Taxifolin-(+/-),O[C@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1,solo_cribado,False,9.75,,False,False,,,,4.0427,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164926,DBAKFASWICGISY-BTJKTKAUSA-N,Chlorpheniramine maleate,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.OC(=O)/C=C\C(=O)O,solo_cribado,False,2.46,,False,False,,,,4.0406,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164710,RONZAEMNMFQXRA-UHFFFAOYSA-N,Mirtazapine,CN1CCN2C(C1)c1ccccc1Cc1cccnc21,solo_cribado,False,5.61,,False,False,,,,4.0404,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164991,OIGNJSKKLXVSLS-VWUMJDOOSA-N,Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,solo_cribado,False,15.03,,False,False,,,,4.0394,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164507,JLKIGFTWXXRPMT-UHFFFAOYSA-N,Sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,solo_cribado,False,4.09,,False,False,,,,4.0385,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165013,RRJFVPUCXDGFJB-UHFFFAOYSA-N,Fexofenadine hydrochloride,CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1.Cl,solo_cribado,False,13.11,,False,False,,,,4.0383,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0165052,VNYBTNPBYXSMOO-UHFFFAOYSA-M,Pyridostigmine bromide,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],solo_cribado,False,3.02,,False,False,,,,4.0367,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164888,AOCCBINRVIKJHY-UHFFFAOYSA-N,Carmofur,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,mic_confirmado,False,41.03,,False,True,,,,4.0361,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164728,NQPDXQQQCQDHHW-UHFFFAOYSA-N,Triclabendazole,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,solo_cribado,False,-0.37,,False,False,,,,4.0356,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164456,OGHNVEJMJSYVRP-UHFFFAOYSA-N,Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,solo_cribado,False,14.17,,False,False,,,,4.0325,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164889,GCKMFJBGXUYNAG-HLXURNFRSA-N,Methyltestosterone,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,solo_cribado,False,12.33,,False,False,,,,4.0298,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164920,WREGKURFCTUGRC-POYBYMJQSA-N,Zalcitabine,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,solo_cribado,False,8.0,,False,False,,,,4.0294,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164965,YNQQEYBLVYAWNX-WLHGVMLRSA-N,Ketotifen fumarate,CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12.OC(=O)/C=C/C(=O)O,solo_cribado,False,1.04,,False,False,,,,4.0287,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164740,JPRXYLQNJJVCMZ-UHFFFAOYSA-N,Rizatriptan benzoate,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.OC(=O)c1ccccc1,solo_cribado,False,7.74,,False,False,,,,4.0262,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164413,VKQFCGNPDRICFG-UHFFFAOYSA-N,Nisoldipine,COC(=O)C1=C(C)NC(C)=C(C1c1ccccc1[N+]([O-])=O)C(=O)OCC(C)C,solo_cribado,False,25.81,,False,False,,,,4.0259,concordancia_negativa
Klebsiella pneumoniae,A_coleccion_clinica,CO-ADD:0164963,USROQQUKEBHOFF-SKKCDYJJSA-N,Cetraxate hydrochloride,NC[C@H]1CC[C@@H](CC1)C(=O)Oc1ccc(CCC(O)=O)cc1.Cl,solo_cribado,False,11.26,,False,False,,,,4.0245,concordancia_negativa
